Lang_Id,likely_subtag,LangName,regions,variants,ROD,RODs,Macro,unwritten,obsolete,deprecated,areas,ISO 639-3,confirmed,Date modified,comments
xeu,xeu-Latn-PG,Keoru-Ahia,PG,,,,,1,,,MEL,xeu,LE,10-Jan-2018,
xfa,xfa-Zyyy-XX,Faliscan,XX,,,,,,,,???,xfa,,,Ancient
xga,xga-Zyyy-XX,Galatian,XX,,,,,,,,???,xga,,,Ancient
xgb,xgb-Latn-CI,Gbin,CI,,,,,1,,,WAF,xgb,LE,10-Jan-2018,Extinct
xgd,xgd-Latn-AU,Gudang,AU,,,,,1,,,ANZ,xgd,LE,10-Jan-2018,Extinct
xgf,xgf-Zyyy-XX,Gabrielino-Fernandeño,XX,,,,,,,,???,xgf,,,Extinct
xgg,xgg-Latn-AU,Goreng,AU,,,,,1,,,ANZ,xgg,LE,10-Jan-2018,Extinct
xgi,xgi-Latn-AU,Garingbal,AU,,,,,1,,,ANZ,xgi,LE,10-Jan-2018,Extinct
xgl,xgl-Zyyy-XX,Galindan,XX,,,,,,,,???,xgl,,,Extinct
xgm,xgm-Latn-AU,Dharumbal,AU,,,,,1,,,ANZ,xgm,LE,10-Jan-2018,Extinct
xgr,xgr-Zyyy-XX,Garza,XX,,,,,,,,???,xgr,,,Extinct
xgu,xgu-Latn-AU,Unggumi,AU,,,,,1,,,ANZ,xgu,LE,10-Jan-2018,
xgw,xgw-Latn-AU,Guwa,AU,,,,,1,,,ANZ,xgw,LE,10-Jan-2018,Extinct
xh,xh-Latn-ZA,Xhosa,BW LS ZA,,,,,,,,SAF,xho,CLDR,,
xh-Brai,xh-Brai-ZA,Xhosa,BW LS ZA,,,,,,,,SAF,xho,LE,9-Jan-2018,
xha,xha-Zyyy-XX,Harami,XX,,,,,,,,???,xha,,,Ancient
xhc,xhc-Zyyy-XX,Hunnic,XX,,,,,,,,???,xhc,,,Extinct
xhd,xhd-Sarb-XX,Hadrami,XX,,,,,,,,???,xhd,,,Ancient
xhe,xhe-Arab-PK,Khetrani,PK,,,,,1,,,SAS,xhe,,,
xhm,xhm-Khmr-KH,Middle Khmer,KH,,,,,,,,SEA,xhm,,,
xhr,xhr-Ital-XX,Hernican,XX,,,,,,,,???,xhr,,,Ancient
xht,xht-Zyyy-TR,Hattic,TR,,,,,,,,WAS,xht,,,Ancient
xhu,xhu-Zyyy-XX,Hurrian,XX,,,,,,,,???,xhu,,,Ancient
xhv,xhv-Latn-VN,Khua,LA VN,,,,,1,,,SEA,xhv,NMC,20-Nov-2017,
xia,xia-Latn-CN,Xiando,CN MM,,,06294 06295 06658 06659 06660 18356,,,,acn,EAS SEA,acn,LE,12-Jan-2018,
xib,xib-Zyyy-XX,Iberian,XX,,,,,,,,???,xib,,,Ancient
xii,xii-Latn-ZA,Xiri,NA ZA,,,,,1,,,SAF,xii,LE,9-Jan-2018,
xil,xil-Zyyy-XX,Illyrian,XX,,,,,,,,???,xil,,,Ancient
xin,xin-Latn-GT,Xinca,GT,,,,,1,,,CAM,xin,LE,10-Jan-2018,Extinct
xir,xir-Latn-BR,Xiriâna,BR,,,,,,1,,SAM,xir,LE,10-Jan-2018,Extinct
xis,xis-Orya-IN,Kisan,IN,,,,,,,,SAS,xis,,,
xiv,xiv-Zyyy-XX,Indus Valley Language,XX,,,,,,,,???,xiv,,,Ancient
xiy,xiy-Latn-BR,Xipaya,BR,,,,,1,,,SAM,xiy,LE,9-Jan-2018,
xjb,xjb-Latn-AU,Minjungbal,AU,,,,,1,,,ANZ,xjb,LE,10-Jan-2018,Extinct
xjt,xjt-Latn-AU,Jaitmatang,AU,,,,,1,,,ANZ,xjt,LE,10-Jan-2018,Extinct
xka,xka-Arab-PK,Kalkoti,PK,,,,,1,,,SAS,xka,,,
xkb,xkb-Latn-BJ,"Nago, Northern",BJ TG,,,,,1,,,WAF,xkb,,,
xkc,xkc-Zyyy-IR,Kho'ini,IR,,,,,,,,SAS,xkc,,,
xkd,xkd-Latn-ID,"Kayan, Mendalam",ID,,,,,,,,SEA,xkd,,20-Apr-2018,
xke,xke-Latn-ID,Kereho,ID,,,,,1,,,SEA,xke,,,
xkf-Tibt,xkf-Tibt-BT-x-uchen,Khengkha,BT,,,,,,,,SAS,xkf,,,
xkg,xkg-Latn-ML,Kagoro,ML,,,,,1,,,WAF,xkg,,,
xkh,xkh-Latn-BR,Karahawyana,BR GY SR,,,,waw,,,waw,SAM,waw,LE,9-Jan-2018,
xki,xki-Zxxx-KE,Kenyan Sign Language,KE,,,,,,,,EAF,xki,,,
xkj,xkj-Arab-IR,Kajali,IR,,,,,,,,SAS,xkj,,,
xkk,xkk-Zyyy-KH,Kaco',KH,,,,,1,,,SEA,xkk,NMC,6-Dec-2017,
xkl,xkl-Latn-ID,"Kenyah, Mainstream",ID MY,,,00574 00825 04136 04137 04138 11829 11830 11841 11842 19469 20050 21120 21121 21122 21128,,,,,SEA,xkl,,20-Apr-2018,
xkn,xkn-Latn-ID,"Kayan, Kayan River",ID,,,00826,,1,,,SEA,xkn,,,
xko,xko-Zyyy-LA,Kiorr,LA,,,,,1,,,SEA,xko,NMC,20-Nov-2017,
xkp,xkp-Zyyy-IR,Kabatei,IR,,,,,,,,SAS,xkp,,,
xkq,xkq-Latn-ID,Koroni,ID,,,,,1,,,SEA,xkq,,,
xkr,xkr-Latn-BR,Xakriabá,BR,,,,,1,,,SAM,xkr,LE,10-Jan-2018,Extinct
xks,xks-Latn-ID,Kumbewaha,ID,,,,,1,,,SEA,xks,,,
xkt,xkt-Latn-GH,Kantosi,GH,,,,,1,,,WAF,xkt,LE,12-Jan-2018,
xku,xku-Latn-CG,Kaamba,CG,,,,,1,,,MAF,xku,,,
xkv,xkv-Latn-BW,Kgalagadi,BW,,,,,,,,SAF,xkv,LE,9-Jan-2018,
xkw,xkw-Latn-ID,Kembra,ID,,,,,1,,,SEA,xkw,,,
xkx,xkx-Latn-PG,Karore,PG,,,,,1,,,MEL,xkx,LE,10-Jan-2018,
xky,xky-Latn-MY,Uma' Lasan,ID MY,,,11863,,1,,,SEA,xky,,,
xkz,xkz-Latn-BT,Kurtokha,BT,,,,,,,,SAS,xkz,,,
xkz-Tibt-x-uchen,xkz-Tibt-BT-x-uchen,Kurtokha,BT,,,,,,,,SAS,xkz,,,
xla,xla-Latn-PG,Kamula,PG,,,,,,,,MEL,xla,LE,10-Jan-2018,
xlb,xlb-Zyyy-XX,Loup B,XX,,,,,,,,???,xlb,,,Extinct
xlc,xlc-Lyci-TR,Lycian,TR,,,,,,,,WAS,xlc,CLDR,,Ancient
xld,xld-Lydi-TR,Lydian,TR,,,,,,,,WAS,xld,CLDR,,Ancient
xle,xle-Zyyy-XX,Lemnian,XX,,,,,,,,???,xle,,,Ancient
xlg,xlg-Zyyy-XX,Ligurian (Ancient),XX,,,,,,,,???,xlg,,,Ancient
xli,xli-Zyyy-XX,Liburnian,XX,,,,,1,,,???,xli,,,Ancient
xln,xln-Zyyy-XX,Alanic,XX,,,,,,,,???,xln,,,Ancient
xlo,xlo-Zyyy-XX,Loup A,XX,,,,,,,,???,xlo,,,Extinct
xlp,xlp-Zyyy-XX,Lepontic,XX,,,,,,,,???,xlp,,,Ancient
xls,xls-Latn-XX,Lusitanian,XX,,,,,,,,???,xls,,,Ancient
xlu,xlu-Zyyy-XX,Cuneiform Luwian,XX,,,,,,,,???,xlu,,,Ancient
xly,xly-Elym-IR,Elymian,IR,,,,,,,,SAS,xly,,,Ancient
xma,xma-Zyyy-SO,Mushungulu,SO,,,,,,,,EAF,xma,,,
xmb,xmb-Latn-CM,Mbonga,CM,,,,,1,,,MAF,xmb,,,
xmc,xmc-Latn-MZ,Makhuwa-Marrevone,MZ,,,13361,,1,,,EAF,xmc,,,
xmd,xmd-Latn-CM,Mbudum,CM,,,,,,,,MAF,xmd,,,
xme,xme-Zyyy-XX,Median,XX,,,,,,,,???,xme,,,Ancient
xmf,xmf-Geor-GE,Mingrelian,GE RU,,,,,,,,EEU WAS,xmf,CLDR,,
xmg,xmg-Latn-CM,Mengaka,CM,,,,,,,,MAF,xmg,,,
xmg-Zzzz-x-bagam,xmg-Zzzz-CM-x-bagam,Mengaka,CM,,,04361,,,,,MAF,xmg,,,
xmh,xmh-Latn-AU,Kuku-Muminh,AU,,,,,1,,,ANZ,xmh,LE,10-Jan-2018,
xmj,xmj-Latn-CM,Majera,CM TD,,,,,1,,,MAF,xmj,,,
xmk,xmk-Zyyy-XX,Ancient Macedonian,XX,,,,,,,,???,xmk,,,Ancient
xml,xml-Zxxx-MY,Malaysian Sign Language,MY,,,,,,,,SEA,xml,,,
xmm,xmm-Latn-ID,"Malay, Manado",ID,,,,,,,,SEA,xmm,,20-Apr-2018,
xmn,xmn-Mani-CN,Manichaean Middle Persian,CN,,,,,,,,EAS,xmn,CLDR,,Historical
xmo,xmo-Latn-BR,Morerebi,BR,,,,,1,,,SAM,xmo,LE,9-Jan-2018,
xmp,xmp-Latn-AU,Kuku-Mu'inh,AU,,,,,1,,,ANZ,xmp,LE,10-Jan-2018,Extinct
xmq,xmq-Latn-AU,Kuku-Mangk,AU,,,,,1,,,ANZ,xmq,LE,10-Jan-2018,Extinct
xmr,xmr-Merc-SD,Meroitic,SD,,,,,,,,???,xmr,CLDR,,Ancient
xms,xms-Zxxx-MA,Moroccan Sign Language,MA,,,,,,,,NAF,xms,,,
xmt,xmt-Latn-ID,Matbat,ID,,,01289,,1,,,SEA,xmt,,,
xmu,xmu-Latn-AU,Kamu,AU,,,,,1,,,ANZ,xmu,LE,10-Jan-2018,Extinct
xmv,xmv-Latn-MG,"Malagasy, Antankarana",MG,,,,,,,,EAF,xmv,,,
xmw,xmw-Latn-MG,"Malagasy, Tsimihety",MG,,,,,,,,EAF,xmw,,,
xmx,xmx-Latn-ID,Maden,ID,,,,,1,,,SEA,xmx,,,
xmy,xmy-Latn-AU,Mayaguduna,AU,,,,,1,,,ANZ,xmy,LE,10-Jan-2018,
xmz,xmz-Latn-ID,Mori Bawah,ID,,,00708 21421,,,,,SEA,xmz,,20-Apr-2018,
xna,xna-Narb-SA,Ancient North Arabian,SA,,,,,,,,WAS,xna,CLDR,,Ancient
xnb,xnb-Latn-TW,Kanakanabu,TW,,,,,,,,EAS,xnb,,,
xng,xng-Zyyy-XX,Middle Mongolian,XX,,,,,,,,???,xng,,,Historical
xnh,xnh-Zyyy-CN,Kuanhua,CN,,,,,1,,,EAS,xnh,,,
xni,xni-Latn-AU,Ngarigu,AU,,,,,1,,,ANZ,xni,LE,10-Jan-2018,Extinct
xnj,xnj-Latn-TZ,Chingoni,TZ,,,,,,,,EAF,xnj,,,
xnk,xnk-Latn-AU,Nganakarti,AU,,,,,1,,,ANZ,xnk,LE,10-Jan-2018,Extinct
xnm,xnm-Latn-AU,Ngumbarl,AU,,,,,,,,ANZ,xnm,,,
xnn,xnn-Latn-PH,"Kankanay, Northern",PH,,,,,,,,SEA,xnn,,,
xno,xno-Zyyy-XX,Anglo-Norman,XX,,,,,,,,???,xno,,,Historical
xnq,xnq-Latn-MZ,Xingoni,MZ,,,,,,,,EAF,xnq,,,
xnr,xnr-Deva-IN,Kangri,IN,,,,,,,,SAS,xnr,CLDR,,
xnr-Takr,xnr-Takr-IN,Kangri,IN,,,,,,1,,SAS,xnr,,,
xns,xns-Zyyy-IN,Kanashi,IN,,,,,1,,,SAS,xns,LE,28-Aug-2018,
xnt,xnt-Zyyy-US,Narragansett,US,,,,,1,,,NAM,xnt,LE,10-Jan-2018,Extinct
xnu,xnu-Latn-AU,Nukunul,AU,,,,,1,,,ANZ,xnu,LE,10-Jan-2018,Extinct
xny,xny-Latn-AU,Nyiyaparli,AU,,,,,1,,,ANZ,xny,LE,10-Jan-2018,
xnz-Arab,xnz-Arab-EG,Mattokki,EG,,,,,,,,NAF,xnz,,,
xnz-Copt,xnz-Copt-EG-x-olnubian,Mattokki,EG,,,,,,,,NAF,xnz,,,
xnz,xnz-Latn-EG,Mattokki,EG,,,,,,,,NAF,xnz,,11/15/2021,LE: made primary because of autonym
xoc,xoc-Latn-NG,O'chi'chi',NG,,,,,1,,,WAF,xoc,LE,10-Jan-2018,Extinct
xod,xod-Latn-ID,Kokoda,ID,,,01733,,1,,,SEA,xod,,,
xog,xog-Latn-UG,Soga,UG,,,16811,,,,,EAF,xog,CLDR,,
xoi,xoi-Latn-PG,Kominimung,PG,,,,,,,,MEL,xoi,LE,10-Jan-2018,
xok,xok-Latn-BR,Xokleng,BR,,,,,,,,SAM,xok,LE,9-Jan-2018,
xom,xom-Latn-SD,Komo,ET SD SS,,,,,,,,EAF NAF,xom,LE,12-Jan-2018,
xom-Ethi,xom-Ethi-ET,Komo,,,,,,,,,EAF NAF,xom,LE,,
xon,xon-Latn-GH,Konkomba,GH TG,,,12245,,,,,WAF,xon,LE,12-Jan-2018,
xon-Brai,xon-Brai-GH,Konkomba,GH TG,,,12245,,,,,WAF,xon,LE,12-Jan-2018,
xoo,xoo-Latn-BR,Xukurú,BR,,,,,1,,,SAM,xoo,LE,10-Jan-2018,Extinct
xop,xop-Latn-PG,Kopar,PG,,,,,1,,,MEL,xop,LE,10-Jan-2018,
xor,xor-Latn-BR,Korubo,BR,,,,,1,,,SAM,xor,LE,9-Jan-2018,
xow,xow-Latn-PG,Kowaki,PG,,,,,1,,,MEL,xow,LE,10-Jan-2018,
xpa,xpa-Latn-AU,Pirriya,AU,,,,,1,,,ANZ,xpa,LE,10-Jan-2018,Extinct
xpb,xpb-Latn-AU,Northeastern Tasmanian,AU,,,,,,,,ANZ,xpb,,,
xpc,xpc-Zyyy-XX,Pecheneg,XX,,,,,,,,???,xpc,,,Extinct
xpd,xpd-Latn-AU,Oyster Bay Tasmanian,AU,,,,,,,,ANZ,xpd,,,
xpe,xpe-Latn-LR,"Kpelle, Liberia",LR,,,21140,kpe,,,,WAF,xpe,LE CLDR,12-Jan-2018,via macro mapping
xpe-Kpel,xpe-Kpel-LR,"Kpelle, Liberia",LR,,,21140,kpe,,,,WAF,xpe,,,
xpf,xpf-Latn-AU,Southeast Tasmanian,AU,,,,,,,,ANZ,xpf,,,
xpg,xpg-Grek-TR,Phrygian,TR,,,,,,,,WAS,xpg,,,Ancient
xph,xph-Latn-AU,North Midlands Tasmanian,AU,,,,,,,,ANZ,xph,,,
xpi,xpi-Ogam-GB,Pictish,GB,,,,,,,,NEU,xpi,,,Extinct
xpj,xpj-Latn-AU,Mpalitjanh,AU,,,,,1,,,ANZ,xpj,LE,10-Jan-2018,Extinct
xpk,xpk-Latn-BR,Kulina Pano,BR,,,,,1,,,SAM,xpk,LE,9-Jan-2018,
xpl,xpl-Latn-AU,Port Sorell Tasmanian,AU,,,,,,,,ANZ,xpl,,,
xpm,xpm-Cyrl-RU,Pumpokol,RU,,,,,1,,,EEU,xpm,,,Extinct
xpn,xpn-Latn-BR,Kapinawá,BR,,,,,1,,,SAM,xpn,LE,10-Jan-2018,Extinct
xpo,xpo-Latn-MX,Pochutec,MX,,,,,1,,,CAM,xpo,,,Extinct
xpp,xpp-Zyyy-CN,Puyo-Paekche,CN KR,,,,,,,,???,xpp,,,Extinct
xpq,xpq-Zyyy-US,Mohegan-Pequot,US,,,,,1,,,NAM,xpq,LE,10-Jan-2018,Extinct
xpr,xpr-Prti-IR,Parthian,IR,,,,,,,,SAS,xpr,CLDR,,Ancient
xps,xps-Zyyy-TR,Pisidian,TR,,,,,,,,WAS,xps,,,Pisidian script
xpt,xpt-Latn-AU,Punthamara,AU,,,,,1,,,ANZ,xpt,LE,10-Jan-2018,Extinct
xpu,xpu-Phnx-XX,Punic,DZ ES IT LY MA MT TN,,,,,1,,,???,xpu,,,Ancient
xpv,xpv-Latn-AU,Northern Tasmanian,AU,,,,,,,,ANZ,xpv,,,
xpw,xpw-Latn-AU,Northwestern Tasmanian,AU,,,,,,,,ANZ,xpw,,,
xpx,xpx-Latn-AU,Southwestern Tasmanian,AU,,,,,,,,ANZ,xpx,,,
xpy,xpy-Zyyy-CN,Puyo,CN,,,,,,,,???,xpy,,,Extinct
xpz,xpz-Latn-AU,Bruny Island Tasmanian,AU,,,,,,,,ANZ,xpz,,,
xqa,xqa-Zyyy-TR,Karakhanid,TR,,,,,,,,WAS,xqa,,,Historical
xqt,xqt-Zyyy-YE,Qatabanian,YE,,,,,,,,???,xqt,,,Ancient
xra,xra-Latn-BR,Krahô,BR,,,,,,,,SAM,xra,LE,9-Jan-2018,
xrb,xrb-Latn-BF,"Karaboro, Eastern",BF CI,,,,,,,,WAF,xrb,,,
xrd,xrd-Latn-AU,Gundungurra,AU,,,,,1,,,ANZ,xrd,LE,10-Jan-2018,Extinct
xre,xre-Latn-BR,Kreye,BR,,,,,1,,,SAM,xre,LE,9-Jan-2018,
xrg,xrg-Latn-AU,Minang,AU,,,,,1,,,ANZ,xrg,LE,10-Jan-2018,Extinct
xri,xri-Latn-BR,Krikati-Timbira,BR,,,,,,,,SAM,xri,LE,9-Jan-2018,
xrm,xrm-Cyrl-RU,Armazic,AM AZ GE RU,,,,,1,,,EEU,xrm,,,Extinct
xrn,xrn-Cyrl-RU,Arin,RU,,,,,1,,,EEU,xrn,,,Extinct
xrq,xrq-Latn-AU,Karranga,AU,,,,dmw,1,,dmw,ANZ,xrq,LE,10-Jan-2018,Extinct
xrr,xrr-Zyyy-IT,Raetic,AT CH IT,,,,,,,,???,xrr,,,Ancient
xrt,xrt-Zyyy-US,Arabama-Tamique,US,,,,,1,,,NAM,xrt,LE,10-Jan-2018,Extinct
xru,xru-Latn-AU,Marriammu,AU,,,,,1,,,ANZ,xru,LE,10-Jan-2018,
xrw,xrw-Latn-PG,Karawa,PG,,,,,1,,,MEL,xrw,LE,10-Jan-2018,
xsa,xsa-Sarb-YE,Sabaean,YE,,,,,,,,???,xsa,CLDR,,Ancient
xsb,xsb-Latn-PH,Sambal,PH,,,01985,,,,,SEA,xsb,LE,20-Mar-2018,
xsc,xsc-Zyyy-XX,Scythian,IR,,,,,,,,???,xsc,,,Ancient
xsd,xsd-Zyyy-TR,Sidetic,TR,,,,,,,,WAS,xsd,,,Ancient
xse,xse-Latn-ID,Sempan,ID,,,,,1,,,SEA,xse,,,
xsh,xsh-Latn-NG,Shamang,NG,,,,,1,,,WAF,xsh,,,
xsi,xsi-Latn-PG,Sio,PG,,,,,,,,MEL,xsi,LE,10-Jan-2018,
xsj,xsj-Latn-TZ,Subi,TZ,,,,suj,1,,,EAF,xsj,,,
xsl,xsl-Latn-CA,"Slavey, South",CA,,,,den,,,,NAM,xsl,LE CLDR,9-Jan-2018,via macro mapping
xsl-Cans,xsl-Cans-CA,"Slavey, South",CA,,,,den,,1,,NAM,xsl,LE,9-Jan-2018,
xsm,xsm-Latn-GH,Kasem,BF GH,,,11658,,,,,WAF,xsm,LE,30-Aug-2018,
xsn,xsn-Latn-NG,Sanga,NG,,,16278,,1,,,WAF,xsn,,,
xso,xso-Zyyy-US,Solano,US,,,,,1,,,NAM,xso,LE,10-Jan-2018,Extinct
xsp,xsp-Latn-PG,Silopi,PG,,,,,1,,,MEL,xsp,LE,10-Jan-2018,
xsq,xsq-Latn-MZ,Makhuwa-Saka,MZ,,,,,1,,,EAF,xsq,,,
xsr,xsr-Deva-NP,Sherpa,CN IN NP US,,,00673,,,,,EAS NAM SAS,xsr,CLDR,,
xsr-Tibt,xsr-Tibt-CN,Sherpa,CN IN NP US,,,,,,,,EAS NAM SAS,xsr,,,
xss,xss-Cyrl-RU,Assan,RU,,,,,1,,,EEU,xss,,,Extinct
xsu,xsu-Latn-VE,Sanumá,BR VE,,,,,,,,SAM,xsu,LE,9-Jan-2018,
xsv,xsv-Zyyy-XX,Sudovian,BY LT PL,,,,,,,,???,xsv,,,Extinct
xsy,xsy-Latn-TW,Saisiyat,TW,,,,,,,,EAS,xsy,,,
xta,xta-Latn-MX,"Mixtec, Alcozauca",MX,,,,,,,,CAM,xta,LE,9-Jan-2018,
xtb,xtb-Latn-MX,"Mixtec, Chazumba",MX,,,,,1,,,CAM,xtb,LE,9-Jan-2018,
xtc,xtc-Latn-SD,Katcha-Kadugli-Miri,SD,,,01861 01913 01973 17774,,,,,NAF,xtc,LE,12-Jan-2018,
xtd,xtd-Latn-MX,"Mixtec, Diuxi-Tilantongo",MX,,,,,,,,CAM,xtd,LE,9-Jan-2018,
xte,xte-Latn-ID,Ketengban,ID,,,11891 11892,,,,,SEA,xte,,20-Apr-2018,
xtg,xtg-Zyyy-XX,Transalpine Gaulish,BE FR,,,,,,,,???,xtg,,,Ancient
xth,xth-Latn-AU,Yitha Yitha,AU,,,,,1,,,ANZ,xth,LE,10-Jan-2018,Extinct
xti,xti-Latn-MX,"Mixtec, Sinicahua",MX,,,,,,,,CAM,xti,LE,9-Jan-2018,
xtj,xtj-Latn-MX,"Mixtec, San Juan Teita",MX,,,,,,,,CAM,xtj,LE,9-Jan-2018,
xtl,xtl-Latn-MX,"Mixtec, Tijaltepec",MX,,,,,,,,CAM,xtl,LE,9-Jan-2018,
xtm,xtm-Latn-MX,"Mixtec, Magdalena Peñasco",MX,,,04068 06443,,,,,CAM,xtm,LE,9-Jan-2018,
xtn,xtn-Latn-MX,"Mixtec, Northern Tlaxiaco",MX,,,04374 06498 14129,,,,,CAM,xtn,LE,9-Jan-2018,
xto,xto-Zyyy-CN,Tokharian A,CN,,,,,,,,???,xto,,,Ancient
xtp,xtp-Latn-MX,"Mixtec, San Miguel Piedras",MX,,,,,1,,,CAM,xtp,LE,9-Jan-2018,
xtq-Brah,xtq-Brah-IR,Tumshuqese,IR,,,,,,,,SAS,xtq,,,
xtq-Khar,xtq-Khar-IR,Tumshuqese,IR,,,,,,,,SAS,xtq,,,Historical
xtr,xtr-Zyyy-IN,Early Tripuri,IN,,,,,,,,???,xtr,,,Ancient
xts,xts-Latn-MX,"Mixtec, Sindihui",MX,,,,,1,,,CAM,xts,LE,9-Jan-2018,
xtt,xtt-Latn-MX,"Mixtec, Tacahua",MX,,,,,,,,CAM,xtt,LE,9-Jan-2018,
xtu,xtu-Latn-MX,"Mixtec, Cuyamecalco",MX,,,,,,,,CAM,xtu,LE,9-Jan-2018,
xtv,xtv-Latn-AU,Thawa,AU,,,,,1,,,ANZ,xtv,LE,10-Jan-2018,Extinct
xtw,xtw-Latn-BR,Tawandê,BR,,,,,1,,,SAM,xtw,LE,9-Jan-2018,
xty,xty-Latn-MX,"Mixtec, Yoloxóchitl",MX,,,,,,,,CAM,xty,LE,9-Jan-2018,
xtz,xtz-Latn-AU,Tasmanian,AU,,,,,1,,xpv xph xpb xpd xpf xpx xpw xpl xpz,ANZ,xtz,LE,10-Jan-2018,Extinct
xua,xua-Zyyy-IN,"Kurumba, Alu",IN,,,,,1,,,SAS,xua,,,
xub-Knda,xub-Knda-IN,"Kurumba, Betta",IN,,,20053,,,,,SAS,xub,,,
xub-Mlym,xub-Mlym-IN,"Kurumba, Betta",IN,,,20053,,,,,SAS,xub,,,
xub,xub-Taml-IN,"Kurumba, Betta",IN,,,20053,,,,,SAS,xub,,11/15/2021,LE: made Taml primary because of autonym
xud,xud-Latn-AU,Umiida,AU,,,,,1,,,ANZ,xud,LE,10-Jan-2018,Extinct
xug,xug-Zyyy-JP,Kunigami,JP,,,,,,,,EAS,xug,,,
xuj,xuj-Taml-IN,"Kurumba, Jennu",IN,,,03506 04074 04075 04206,,1,,,SAS,xuj,,,
xul,xul-Latn-AU,Ngunawal,AU,,,,,1,,,ANZ,xul,LE,10-Jan-2018,Extinct
xum,xum-Latn-IT,Umbrian,IT,,,,,,,,SEU,xum,,,Ancient
xum-Ital,xum-Ital-IT,Umbrian,IT,,,,,,,,SEU,xum,,,Ancient
xun,xun-Latn-AU,Unggaranggu,AU,,,,,1,,,ANZ,xun,LE,10-Jan-2018,Extinct
xuo,xuo-Latn-TD,Kuo,CM TD,,,,,,,,MAF,xuo,JJB,18-Apr-2018,
xup,xup-Zyyy-US,Upper Umpqua,US,,,,,1,,,NAM,xup,LE,10-Jan-2018,Extinct
xur,xur-Zyyy-TR,Urartian,TR,,,,,,,,WAS,xur,,,Ancient
xut,xut-Latn-AU,Kuthant,AU,,,,,1,,,ANZ,xut,LE,10-Jan-2018,Extinct
xuu,xuu-Latn-NA,Khwedam,AO BW NA ZA ZM,,,04000 04260,,,,,EAG MAF SAF,xuu,LE,12-Jan-2018,
xve,xve-Ital-IT,Venetic,IT,,,,,,,,SEU,xve,,,Ancient
xvi,xvi-Arab-AF,Kamviri,AF PK,,,03319 03347,,1,,,SAS,xvi,,,
xvn,xvn-Latn-ES,Vandalic,ES,,,,,1,,,SEU,xvn,,,Ancient
xvo,xvo-Latn-IT,Volscian,IT,,,,,,,,SEU,xvo,,,Ancient
xvs,xvs-Latn-IT,Vestinian,IT,,,,,1,,,SEU,xvs,,,Ancient
xwa,xwa-Latn-BR,Kwaza,BR,,,,,1,,,SAM,xwa,LE,9-Jan-2018,
xwc,xwc-Zyyy-US,Woccon,US,,,,,1,,,NAM,xwc,LE,10-Jan-2018,Extinct
xwd,xwd-Latn-AU,Wadi Wadi,AU,,,,,1,,,ANZ,xwd,LE,10-Jan-2018,Extinct
xwe,xwe-Latn-BJ,"Gbe, Xwela",BJ,,,,,,,,WAF,xwe,,,
xwg,xwg-Zyyy-ET,Kwegu,ET,,,,,1,,,EAF,xwg,,,
xwj,xwj-Latn-AU,Wajuk,AU,,,,,1,,,ANZ,xwj,LE,10-Jan-2018,Extinct
xwk,xwk-Latn-AU,Wangkumara,AU,,,,,1,,,ANZ,xwk,LE,10-Jan-2018,Extinct
xwl,xwl-Latn-BJ,"Gbe, Western Xwla",BJ TG,,,,,1,,,WAF,xwl,,,
xwo,xwo-Cyrl-RU,Written Oirat,RU,,,,,1,,,EEU,xwo,,,Extinct
xwr,xwr-Latn-ID,Kwerba Mamberamo,ID,,,,,1,,,SEA,xwr,,,
xwt,xwt-Latn-AU,Wotjobaluk,AU,,,,,1,,,ANZ,xwt,LE,10-Jan-2018,Extinct
xww,xww-Latn-AU,Wemba Wemba,AU,,,,,1,,,ANZ,xww,LE,10-Jan-2018,Extinct
xxb,xxb-Latn-GH,Boro (Ghana),GH,,,,,1,,,WAF,xxb,LE,10-Jan-2018,Extinct
xxk,xxk-Latn-ID,Ke'o,ID,,,,,,,,SEA,xxk,,20-Apr-2018,
xxm,xxm-Latn-AU,Minkin,AU,,,,,1,,,ANZ,xxm,LE,10-Jan-2018,Extinct
xxr,xxr-Latn-BR,Koropó,BR,,,,,1,,,SAM,xxr,LE,10-Jan-2018,Extinct
xxt,xxt-Latn-ID,Tambora,ID,,,,,1,,,SEA,xxt,LE,10-Jan-2018,Extinct
xya,xya-Latn-AU,Yaygir,AU,,,,,1,,,ANZ,xya,LE,10-Jan-2018,Extinct
xyb,xyb-Latn-AU,Yandjibara,AU,,,,,1,,,ANZ,xyb,LE,10-Jan-2018,Extinct
xyj,xyj-Latn-AU,Mayi-Yapi,AU,,,,,1,,,ANZ,xyj,LE,10-Jan-2018,Extinct
xyk,xyk-Latn-AU,Mayi-Kulan,AU,,,,,1,,,ANZ,xyk,LE,10-Jan-2018,Extinct
xyl,xyl-Latn-BR,Yalakalore,BR,,,,,1,,,SAM,xyl,LE,10-Jan-2018,Extinct
xyt,xyt-Latn-AU,Mayi-Thakurti,AU,,,,,1,,,ANZ,xyt,LE,10-Jan-2018,Extinct
xyy,xyy-Latn-AU,Yorta Yorta,AU,,,,,1,,,ANZ,xyy,LE,10-Jan-2018,
xzh,xzh-Marc-CN,Zhang-Zhung,CN,,,,,,,,???,xzh,,,Ancient
xzm,xzm-Zyyy-XX,Zemgalian,LV LT,,,,,,,,NEU,xzm,,,Extinct
