Lang_Id,likely_subtag,LangName,script,regions,default region,unwritten,not used,areas,ISO 639-3,confirmed,Date modified,comments
mhc,mhc-Latn-MX,Mocho,Latn,MX,MX,1,,CAM,mhc,LE,9-Jan-2018,
mhd,mhd-Qaax-TZ,Mbugu,Qaax,TZ,TZ,1,,EAF,mhd,,,
mhe-Zyyy,mhe-Zyyy-MY,Mah Meri,Zyyy,MY,MY,1,,SEA,mhe,,,
mhf,mhf-Latn-PG,Mamaa,Latn,PG,PG,1,,MEL,mhf,LE,10-Jan-2018,
mhg,mhg-Latn-AU,Margu,Latn,AU,AU,1,,ANZ,mhg,LE,10-Jan-2018,
mhi,mhi-Latn-UG,Ma'di,Latn,SS UG,UG,,,EAF,mhi,LE,12-Jan-2018,
mhj,mhj-Qaax-AF,Mogholi,Qaax,AF,AF,1,,SAS,mhj,,,
mhk-Latn,mhk-Latn-CM,Mungaka,Latn,CM,CM,,,MAF,mhk,,,
mhl,mhl-Latn-PG,Mauwake,Latn,PG,PG,,,MEL,mhl,LE,10-Jan-2018,
mhm-Latn,mhm-Latn-MZ,Makhuwa-Moniga,Latn,MZ,MZ,,,EAF,mhm,,,
mhn-Zyyy,mhn-Zyyy-IT,Mócheno,Zyyy,IT,IT,,,SEU,mhn,,,
mho,mho-Latn-ZM,Mashi,Latn,AO NA ZM,ZM,,,EAF MAF SAF,mho,LE,12-Jan-2018,
mhp-Zyyy,mhp-Zyyy-ID,"Malay, Balinese",Zyyy,ID,ID,,,SEA,mhp,,,
mhq,mhq-Latn-US,Mandan,Latn,US,US,1,,NAM,mhq,LE,9-Jan-2018,
mhr-Cyrl,mhr-Cyrl-RU,"Mari, Meadow",Cyrl,KZ RU,RU,,,CAS EEU,mhr,,,
mhr-Latn,mhr-Latn-RU,"Mari, Meadow",Latn,KZ RU,RU,,,CAS EEU,mhr,,,
mhs-Latn,mhs-Latn-ID,Buru,Latn,ID,ID,,,SEA,mhs,,,
mht,mht-Latn-VE,Mandahuaca,Latn,VE,VE,1,,SAM,mht,LE,9-Jan-2018,
mhu,mhu-Latn-IN,Digaro-Mishmi,Latn,CN IN,IN,,,EAS SAS,mhu,LE,8-Jan-2018,
mhw,mhw-Latn-BW,Mbukushu,Latn,AO BW NA ZM,BW,,,EAF MAF SAF,mhw,,,
mhx,mhx-Latn-MM,Lhao Vo,Latn,CN MM,MM,,,SEA,mhx,NMC,4-Dec-2017,Latn?
mhy-Latn,mhy-Latn-ID,Ma'anyan,Latn,ID,ID,,,SEA,mhy,,,
mhz-Zyyy,mhz-Zyyy-ID,Mor,Zyyy,ID,ID,,,SEA,mhz,,,
mi,mi-Latn-NZ,Maori,Latn,AU NZ US,NZ,,,ANZ NAM,mri,CLDR,,
mia,mia-Latn-US,Miami,Latn,US,US,1,,NAM,mia,LE,9-Jan-2018,
mib,mib-Latn-MX,"Mixtec, Atatláhuca",Latn,MX,MX,,,CAM,mib,LE,9-Jan-2018,
mic,mic-Latn-CA,Mi'kmaq,Latn,CA US,CA,,,NAM,mic,LE,12-Jan-2018,
mic-Qabg,mic-Qabg-CA,Mi'kmaq,Qabg,CA US,CA,,1,NAM,mic,,,
mid-Mand,mid-Mand-IQ,Mandaic,Mand,IQ IR US,IQ,,,NAM SAS WAS,mid,,,
mie,mie-Latn-MX,"Mixtec, Ocotepec",Latn,MX,MX,,,CAM,mie,LE,9-Jan-2018,
mif-Latn,mif-Latn-CM,Mofu-Gudur,Latn,CM,CM,,,MAF,mif,,,
mig,mig-Latn-MX,"Mixtec, San Miguel el Grande",Latn,MX,MX,,,CAM,mig,LE,9-Jan-2018,
mih,mih-Latn-MX,"Mixtec, Chayuco",Latn,MX,MX,,,CAM,mih,LE,9-Jan-2018,
mii,mii-Latn-MX,"Mixtec, Chigmecatitlán",Latn,MX,MX,,,CAM,mii,LE,9-Jan-2018,
mij,mij-Qaax-CM,Mungbam,Qaax,CM,CM,1,,MAF,mij,,,
mik,mik-Latn-US,Mikasuki,Latn,US,US,,,NAM,mik,LE,9-Jan-2018,
mil,mil-Latn-MX,"Mixtec, Peñoles",Latn,MX US,MX,,,CAM NAM,mil,LE,9-Jan-2018,
mim,mim-Latn-MX,"Mixtec, Alacatlatzala",Latn,MX US,MX,,,CAM NAM,mim,LE,9-Jan-2018,
min,min-Latn-ID,Minangkabau,Latn,ID,ID,,,SEA,min,CLDR,,
mio,mio-Latn-MX,"Mixtec, Pinotepa Nacional",Latn,MX,MX,,,CAM,mio,LE,9-Jan-2018,
mip,mip-Latn-MX,"Mixtec, Apasco-Apoala",Latn,MX,MX,,,CAM,mip,LE,9-Jan-2018,
miq,miq-Latn-NI,Mískito,Latn,HN NI,NI,,,CAM,miq,LE,9-Jan-2018,
mir,mir-Latn-MX,"Mixe, Isthmus",Latn,MX,MX,,,CAM,mir,LE,9-Jan-2018,
mis,mis-Hatr-IQ,Uncoded languages ,Hatr,IQ IR US,IQ,,,???,mis,CLDR,,"Special, LE: this doesn't make sense that they've assigned Hatr to it"
mit,mit-Latn-MX,"Mixtec, Southern Puebla",Latn,MX,MX,,,CAM,mit,LE,9-Jan-2018,
miu,miu-Latn-MX,"Mixtec, Cacaloxtepec",Latn,MX,MX,,,CAM,miu,LE,9-Jan-2018,
miw,miw-Latn-PG,Akoye,Latn,PG,PG,,,MEL,miw,LE,10-Jan-2018,
mix,mix-Latn-MX,"Mixtec, Mixtepec",Latn,MX US,MX,,,CAM NAM,mix,LE,9-Jan-2018,
miy,miy-Latn-MX,"Mixtec, Ayutla",Latn,MX,MX,,,CAM,miy,LE,9-Jan-2018,
miz,miz-Latn-MX,"Mixtec, Coatzospan",Latn,MX,MX,,,CAM,miz,LE,9-Jan-2018,
mjb,mjb-Latn-TL,Makalero,Latn,TL,TL,,,SEA,mjb,LE,12-Jan-2018,
mjc,mjc-Latn-MX,"Mixtec, San Juan Colorado",Latn,MX,MX,,,CAM,mjc,LE,9-Jan-2018,
mjd,mjd-Latn-US,"Maidu, Northwest",Latn,US,US,1,,NAM,mjd,LE,9-Jan-2018,
mje-Zyyy,mje-Zyyy-TD,Muskum,Zyyy,TD,TD,,,MAF,mje,,,Extinct
mjg-Latn,mjg-Latn-CN,Tu,Latn,CN,CN,,,EAS,mjg,,,
mjh,mjh-Latn-TZ,Mwera,Latn,TZ,TZ,,,EAF,mjh,,,
mji-Latn,mji-Latn-CN,Kim Mun,Latn,CN LA VN,CN,,,EAS SEA,mji,,,
mjj,mjj-Latn-PG,Mawak,Latn,PG,PG,1,,MEL,mjj,LE,10-Jan-2018,
mjk,mjk-Latn-PG,Matukar,Latn,PG,PG,1,,MEL,mjk,LE,10-Jan-2018,
mjl-Deva,mjl-Deva-IN,Mandeali,Deva,IN,IN,,,SAS,mjl,,,
mjl-Takr,mjl-Takr-IN,Mandeali,Takr,IN,IN,,1,SAS,mjl,,,
mjm,mjm-Latn-PG,Medebur,Latn,PG,PG,1,,MEL,mjm,LE,10-Jan-2018,
mjn,mjn-Latn-PG,Ma,Latn,PG,PG,,,MEL,mjn,LE,10-Jan-2018,
mjo-Zyyy,mjo-Zyyy-IN,Malankuravan,Zyyy,IN,IN,,,SAS,mjo,,,
mjp-Zyyy,mjp-Zyyy-IN,Malapandaram,Zyyy,IN,IN,,,SAS,mjp,,,
mjq,mjq-Zyyy-IN,Malaryan,Zyyy,IN,IN,1,,SAS,mjq,LE,10-Jan-2018,Extinct
mjr,mjr-Qaax-IN,Malavedan,Qaax,IN,IN,1,,SAS,mjr,,,
mjs-Zyyy,mjs-Zyyy-NG,Miship,Zyyy,NG,NG,,,WAF,mjs,,,
mjt-Beng,mjt-Beng-BD,Sauria Paharia,Beng,BD IN,BD,,,SAS,mjt,,,
mjt-Deva,mjt-Deva-IN,Sauria Paharia,Deva,BD IN,IN,,,SAS,mjt,,,
mju-Telu,mju-Telu-IN,Manna-Dora,Telu,IN,IN,,,SAS,mju,,,
mjv-Mlym,mjv-Mlym-IN,Mannan,Mlym,IN,IN,,,SAS,mjv,,,
mjw-Latn,mjw-Latn-IN,Karbi,Latn,IN,IN,,,SAS,mjw,,,
mjx-Latn,mjx-Latn-BD,Mahali,Latn,BD IN,BD,,,SAS,mjx,,,
mjy,mjy-Zyyy-US,Mahican,Zyyy,US,US,1,,NAM,mjy,LE,10-Jan-2018,Extinct
mjz-Deva,mjz-Deva-NP,Majhi,Deva,IN NP,NP,,,SAS,mjz,,,
mk-Brai,mk-Brai-MK,Macedonian,Brai,MK,MK,,,???,mkd,St,,
mk,mk-Cyrl-MK,Macedonian,Cyrl,AL AU BG CA DE GR HR ME MK RS SI US,MK,,,ANZ EEU NAM SEU WEU,mkd,CLDR,,
mka-Zyyy,mka-Zyyy-CI,Mbre,Zyyy,CI,CI,,,WAF,mka,,,
mkb-Deva,mkb-Deva-IN,Mal Paharia,Deva,IN,IN,,,SAS,mkb,,,
mkc,mkc-Latn-PG,Siliput,Latn,PG,PG,1,,MEL,mkc,LE,10-Jan-2018,
mke-Deva,mke-Deva-IN,Mawchi,Deva,IN,IN,,,SAS,mke,,,
mkf-Latn,mkf-Latn-NG,Miya,Latn,NG,NG,,,WAF,mkf,,,
mkg,mkg-Qaax-CN,Mak,Qaax,CN,CN,1,,EAS,mkg,,,
mki-Arab,mki-Arab-PK,Dhatki,Arab,IN PK,PK,,,SAS,mki,,,
mkj,mkj-Latn-FM,Mokilese,Latn,FM US,FM,,,MIC NAM,mkj,LE,10-Jan-2018,
mkk,mkk-Qaax-CM,Byep,Qaax,CM,CM,1,,MAF,mkk,,,
mkl-Latn,mkl-Latn-BJ,Mokole,Latn,BJ,BJ,,,WAF,mkl,,,
mkm,mkm-Thai-TH,Moklen,Thai,TH,TH,,,SEA,mkm,NMC,4-Dec-2017,
mkn-Latn,mkn-Latn-ID,"Malay, Kupang",Latn,ID,ID,,,SEA,mkn,,,
mko-Zyyy,mko-Zyyy-NG,Mingang Doso,Zyyy,NG,NG,,,WAF,mko,,,
mkp,mkp-Latn-PG,Moikodi,Latn,PG,PG,,,MEL,mkp,LE,10-Jan-2018,
mkq,mkq-Zyyy-US,Bay Miwok,Zyyy,US,US,1,,NAM,mkq,LE,10-Jan-2018,Extinct
mkr,mkr-Latn-PG,Malas,Latn,PG,PG,1,,MEL,mkr,LE,10-Jan-2018,
mks,mks-Latn-MX,"Mixtec, Silacayoapan",Latn,MX US,MX,,,CAM NAM,mks,LE,9-Jan-2018,
mkt,mkt-Latn-NC,Vamale,Latn,NC,NC,1,,MEL,mkt,LE,10-Jan-2018,
mku,mku-Qaax-GN,"Maninka, Konyanka",Qaax,GN LR,GN,1,,WAF,mku,,,
mkv,mkv-Latn-VU,Mafea,Latn,VU,VU,1,,MEL,mkv,LE,10-Jan-2018,
mkw,mkw-Latn-CG,Kituba,Latn,CG,CG,,,MAF,mkw,LE,12-Jan-2018,
mkx-Zyyy,mkx-Zyyy-PH,"Manobo, Kinamiging",Zyyy,PH,PH,,,SEA,mkx,,,
mky,mky-Qaax-ID,"Makian, East",Qaax,ID,ID,1,,SEA,mky,,,
mkz-Latn,mkz-Latn-TL,Makasae,Latn,TL,TL,,,SEA,mkz,CLDR,,LE: Maybe should just be mkz
ml-Arab,ml-Arab-IN,Malayalam,Arab,AE AU BH CA FJ GB IL IN LK MY OM QA SG US,IN,,,ANZ MEL NAM NEU SAS SEA WAS,mal,,,
ml-Brai,ml-Brai-IN,Malayalam,Brai,AE AU BH CA FJ GB IL IN LK MY OM QA SG US,IN,,,ANZ MEL NAM NEU SAS SEA WAS,mal,,,
ml,ml-Mlym-IN,Malayalam,Mlym,AE AU BH CA FJ GB IL IN LK MY OM QA SG US,IN,,,ANZ MEL NAM NEU SAS SEA WAS,mal,CLDR,,
mla,mla-Latn-VU,Malo,Latn,VU,VU,,,MEL,mla,LE,10-Jan-2018,
mlb,mlb-Qaax-CM,Mbule,Qaax,CM,CM,1,,MAF,mlb,,,
mlc,mlc-Zyyy-VN,Cao Lan,Zyyy,VN,VN,,,SEA,mlc,NMC,20-Nov-2017,
mle,mle-Latn-PG,Manambu,Latn,PG,PG,,,MEL,mle,LE,10-Jan-2018,
mlf-Latn,mlf-Latn-LA,Mal,Latn,LA TH US,LA,,,SEA,mlf,NMC,6-Dec-2017,
mlf,mlf-Thai-LA,Mal,Thai,LA TH US,LA,,,SEA,mlf,NMC,6-Dec-2017,
mlh,mlh-Latn-PG,Mape,Latn,PG,PG,,,MEL,mlh,LE,10-Jan-2018,
mli,mli-Qaax-ID,Malimpung,Qaax,ID,ID,1,,SEA,mli,,,
mlj-Zyyy,mlj-Zyyy-TD,Miltu,Zyyy,TD,TD,,,MAF,mlj,,,
mlk,mlk-Latn-KE,Kiwilwana,Latn,KE,KE,,,EAF,mlk,LE,12-Jan-2018,
mll,mll-Latn-VU,Malua Bay,Latn,VU,VU,1,,MEL,mll,LE,10-Jan-2018,
mlm,mlm-Qaax-CN,Mulam,Qaax,CN,CN,1,,EAS,mlm,,,
mln,mln-Latn-SB,Malango,Latn,SB,SB,1,,MEL,mln,LE,10-Jan-2018,
mlo,mlo-Qaax-SN,Mlomp,Qaax,SN,SN,1,,WAF,mlo,,,
mlp,mlp-Latn-PG,Bargam,Latn,PG,PG,,,MEL,mlp,LE,10-Jan-2018,
mlq-Arab,mlq-Arab-SN,"Maninkakan, Western",Arab,GM GW ML SN,SN,,,WAF,mlq,,,
mlq-Latn,mlq-Latn-SN,"Maninkakan, Western",Latn,GM GW ML SN,SN,,,WAF,mlq,,,
mlr-Latn,mlr-Latn-CM,Vame,Latn,CM,CM,,,MAF,mlr,,,
mls,mls-Latn-SD,Masalit,Latn,SD TD,SD,,,MAF NAF,mls,CLDR,,
mlu,mlu-Latn-SB,To'abaita,Latn,SB,SB,,,MEL,mlu,LE,10-Jan-2018,
mlv,mlv-Latn-VU,Mwotlap,Latn,VU,VU,,,MEL,mlv,LE,10-Jan-2018,
mlw-Latn,mlw-Latn-CM,Moloko,Latn,CM,CM,,,MAF,mlw,,,
mlx,mlx-Latn-VU,Na'ahai,Latn,VU,VU,,,MEL,mlx,LE,10-Jan-2018,
mlz-Zyyy,mlz-Zyyy-PH,Malaynon,Zyyy,PH,PH,,,SEA,mlz,,,
mma-Zyyy,mma-Zyyy-NG,Mama,Zyyy,NG,NG,,,WAF,mma,,,
mmb-Zyyy,mmb-Zyyy-ID,Momina,Zyyy,ID,ID,,,SEA,mmb,,,
mmc,mmc-Latn-MX,"Mazahua, Michoacán",Latn,MX,MX,,,CAM,mmc,LE,9-Jan-2018,
mmd-Hans,mmd-Hans-CN,Maonan,Hans,CN,CN,,,EAS,mmd,,,
mmd-Hant,mmd-Hant-CN,Maonan,Hant,CN,CN,,,EAS,mmd,,,
mme,mme-Latn-VU,Mae,Latn,VU,VU,1,,MEL,mme,LE,10-Jan-2018,
mmf-Zyyy,mmf-Zyyy-NG,Mundat,Zyyy,NG,NG,,,WAF,mmf,,,
mmg,mmg-Latn-VU,"Ambrym, North",Latn,VU,VU,1,,MEL,mmg,LE,10-Jan-2018,
mmh,mmh-Latn-BR,Mehináku,Latn,BR,BR,1,,SAM,mmh,LE,9-Jan-2018,
mmi,mmi-Latn-PG,Musar,Latn,PG,PG,1,,MEL,mmi,LE,10-Jan-2018,
mmj-Zyyy,mmj-Zyyy-IN,Majhwar,Zyyy,IN,IN,,,SAS,mmj,,,
mmk-Zyyy,mmk-Zyyy-IN,Mukha-Dora,Zyyy,IN,IN,,,SAS,mmk,,,
mml,mml-Qaax-CN,Man Met,Qaax,CN,CN,1,,EAS,mml,,,
mmm,mmm-Latn-VU,Maii,Latn,VU,VU,1,,MEL,mmm,LE,10-Jan-2018,
mmn-Latn,mmn-Latn-PH,Mamanwa,Latn,PH,PH,,,SEA,mmn,,,
mmo,mmo-Latn-PG,"Buang, Mangga",Latn,PG,PG,,,MEL,mmo,LE,10-Jan-2018,
mmp,mmp-Latn-PG,Siawi,Latn,PG,PG,,,MEL,mmp,LE,10-Jan-2018,
mmq,mmq-Latn-PG,Aisi,Latn,PG,PG,1,,MEL,mmq,LE,10-Jan-2018,
mmr-Latn,mmr-Latn-CN,"Miao, Western Xiangxi",Latn,CN,CN,,,EAS,mmr,,,
mmt,mmt-Latn-PG,Malalamai,Latn,PG,PG,1,,MEL,mmt,LE,10-Jan-2018,
mmu-Latn,mmu-Latn-CM,Mmaala,Latn,CM,CM,,,MAF,mmu,,,
mmv,mmv-Latn-BR,Miriti,Latn,BR,BR,1,,SAM,mmv,LE,10-Jan-2018,Extinct
mmw,mmw-Latn-VU,Emae,Latn,VU,VU,1,,MEL,mmw,LE,10-Jan-2018,
mmx,mmx-Latn-PG,Madak,Latn,PG,PG,,,MEL,mmx,LE,10-Jan-2018,
mmy-Latn,mmy-Latn-TD,Migaama,Latn,TD,TD,,,MAF,mmy,,,
mmz-Zyyy,mmz-Zyyy-CD,Mabaale,Zyyy,CD,CD,,,MAF,mmz,,,
mn,mn-Cyrl-MN,Mongolian,Cyrl,MN,MN,,,EAS,mon,CLDR,,
mn-CN,mn-Mong-CN,Mongolian,Mong,CN,CN,,,EAS,mon,CLDR,,
mn-Mong,mn-Mong-CN,Mongolian,Mong,MN CN,CN,,,EAS,mon,CLDR,,
mn-Phag,mn-Phag-MN,Mongolian,Phag,MN,MN,,1,EAS,mon,,,
mna,mna-Latn-PG,Mbula,Latn,PG,PG,,,MEL,mna,LE,10-Jan-2018,
mnb-Latn,mnb-Latn-ID,Muna,Latn,ID,ID,,,SEA,mnb,,,
mnc-Mong-x-manchu,mnc-Mong-CN-x-manchu,Manchu,Mong,CN,CN,,,EAS,mnc,,,
mnc-Mong-x-oldmanchu,mnc-Mong-CN-x-oldmanchu,Manchu,Mong,CN,CN,,1,EAS,mnc,,,
mnd,mnd-Latn-BR,Mondé,Latn,BR,BR,1,,SAM,mnd,LE,9-Jan-2018,
mne,mne-Qaax-TD,Naba,Qaax,TD,TD,1,,MAF,mne,,,
mnf-Latn,mnf-Latn-CM,Mundani,Latn,CM,CM,,,MAF,mnf,,,
mng,mng-Latn-VN,"Mnong, Eastern",Latn,US VN,VN,,,NAM SEA,mng,NMC,10-Jan-2018,
mnh,mnh-Latn-CD,Mono,Latn,CD,CD,,,MAF,mnh,LE,12-Jan-2018,
mni,mni-Beng-IN,Meitei,Beng,BD IN,IN,,,SAS,mni,CLDR,,
mni-Brai,mni-Brai-IN,Meitei,Brai,BD IN,IN,,,SAS,mni,,,
mni-Mtei,mni-Mtei-IN,Meitei,Mtei,BD IN,IN,,,SAS,mni,,,
mnj-Arab,mnj-Arab-AF,Munji,Arab,AF,AF,,,SAS,mnj,,,
mnj-Arab,mnj-Arab-AF,Munji,Arab,AF,AF,,,SAS,mnj,,,
mnk-Arab,mnk-Arab-SN,Mandinka,Arab,GM GW SN,SN,,,WAF,mnk,,,
mnk-Latn,mnk-Latn-SN,Mandinka,Latn,GM GW SN,SN,,,WAF,mnk,,,
mnl,mnl-Latn-VU,Tiale,Latn,VU,VU,,,MEL,mnl,LE,10-Jan-2018,
mnm,mnm-Latn-PG,Mapena,Latn,PG,PG,1,,MEL,mnm,LE,10-Jan-2018,
mnn,mnn-Zyyy-VN,"Mnong, Southern",Zyyy,VN,VN,,,SEA,mnn,NMC,4-Dec-2017,
mnp-Latn,mnp-Latn-CN,"Chinese, Min Bei",Latn,CN SG,CN,,1,EAS SEA,mnp,,,
mnq,mnq-Qaax-MY,Minriq,Qaax,MY,MY,1,,SEA,mnq,,,
mnr,mnr-Latn-US,Mono,Latn,US,US,1,,NAM,mnr,LE,9-Jan-2018,
mns-Cyrl,mns-Cyrl-RU,Mansi,Cyrl,RU,RU,,,EEU,mns,,,
mnu,mnu-Qaax-ID,Mer,Qaax,ID,ID,1,,SEA,mnu,,,
mnv,mnv-Latn-SB,Rennell-Bellona,Latn,SB,SB,,,MEL,mnv,LE,10-Jan-2018,
mnw,mnw-Mymr-MM,Mon,Mymr,MM TH,MM,,,SEA,mnw,CLDR,,
mnx-Latn,mnx-Latn-ID,Manikion,Latn,ID,ID,,,SEA,mnx,,,
mny,mny-Qaax-MZ,Manyawa,Qaax,MZ,MZ,1,,EAF,mny,,,
mnz-Latn,mnz-Latn-ID,Moni,Latn,ID,ID,,,SEA,mnz,,,
moa-Latn,moa-Latn-CI,Mwan,Latn,CI,CI,,,WAF,moa,,,
moc,moc-Latn-AR,Mocoví,Latn,AR,AR,,,SAM,moc,LE,9-Jan-2018,
mod,mod-Zyyy-US,Mobilian,Zyyy,US,US,1,,NAM,mod,LE,10-Jan-2018,Extinct
moe,moe-Latn-CA,Montagnais,Latn,CA,CA,,,NAM,moe,CLDR,,
mog-Latn,mog-Latn-ID,Mongondow,Latn,ID,ID,,,SEA,mog,,,
moh,moh-Latn-CA,Mohawk,Latn,CA US,CA,,,NAM,moh,CLDR,,
moi-Zyyy,moi-Zyyy-NG,Mboi,Zyyy,NG,NG,,,WAF,moi,,,
moj,moj-Qaax-CG,Monzombo,Qaax,CD CF CG,CG,1,,MAF,moj,jb,,
mok,mok-Qaax-ID,Morori,Qaax,ID,ID,1,,SEA,mok,,,
mom,mom-Zyyy-NI,Mangue,Zyyy,NI,NI,1,,CAM,mom,LE,10-Jan-2018,Extinct
moo,moo-Qaax-VN,Monom,Qaax,VN,VN,1,,SEA,moo,NMC,4-Dec-2017,
mop,mop-Latn-BZ,"Maya, Mopán",Latn,BZ GT,BZ,,,CAM,mop,LE,9-Jan-2018,
moq-Zyyy,moq-Zyyy-ID,Mor,Zyyy,ID,ID,,,SEA,moq,,,
mor,mor-Latn-SD,Moro,Latn,SD,SD,,,NAF,mor,LE,12-Jan-2018,
mos-Brai,mos-Brai-BF,Mòoré,Brai,BF BJ CI GH ML SN TG,BF,,,WAF,mos,,,
mos,mos-Latn-BF,Mòoré,Latn,BF BJ CI GH ML SN TG,BF,,,WAF,mos,CLDR,,
mot,mot-Latn-CO,Barí,Latn,CO,CO,1,,SAM,mot,LE,9-Jan-2018,
mot,mot-Latn-VE,Barí,Latn,VE,VE,1,,SAM,mot,LE,9-Jan-2018,
mou-Latn,mou-Latn-TD,Mogum,Latn,TD,TD,,,MAF,mou,,,
mov,mov-Latn-US,Mohave,Latn,US,US,,,NAM,mov,LE,9-Jan-2018,
mow,mow-Qaax-CG,Moi,Qaax,CG,CG,1,,MAF,mow,,,
mox,mox-Latn-PG,Molima,Latn,PG,PG,,,MEL,mox,LE,10-Jan-2018,
moy-Latn,moy-Latn-ET,Shekkacho,Latn,ET,ET,,,EAF,moy,,,
moz-Latn,moz-Latn-TD,Mukulu,Latn,TD,TD,,,MAF,moz,,,
mpa,mpa-Latn-TZ,Mpoto,Latn,TZ,TZ,,,EAF,mpa,,,
mpb,mpb-Latn-AU,Mullukmulluk,Latn,AU,AU,1,,ANZ,mpb,LE,10-Jan-2018,
mpc,mpc-Latn-AU,Mangarayi,Latn,AU,AU,1,,ANZ,mpc,LE,10-Jan-2018,
mpd,mpd-Latn-BR,Machinere,Latn,BO BR,BR,,,SAM,mpd,LE,9-Jan-2018,
mpe-Ethi,mpe-Ethi-ET,Majang,Ethi,ET,ET,,1,EAF,mpe,,,
mpe-Latn,mpe-Latn-ET,Majang,Latn,ET,ET,,,EAF,mpe,,,
mpg-Latn,mpg-Latn-TD,Marba,Latn,TD,TD,,,MAF,mpg,,,
mph,mph-Latn-AU,Maung,Latn,AU,AU,,,ANZ,mph,LE,10-Jan-2018,
mpi-Latn,mpi-Latn-CM,Mpade,Latn,CM NG TD,CM,,,MAF WAF,mpi,,,
mpj,mpj-Latn-AU,Martu Wangka,Latn,AU,AU,,,ANZ,mpj,LE,10-Jan-2018,
mpk-Zyyy,mpk-Zyyy-TD,Mbara,Zyyy,TD,TD,,,MAF,mpk,,,
mpl,mpl-Latn-PG,"Watut, Middle",Latn,PG,PG,,,MEL,mpl,LE,10-Jan-2018,
mpm,mpm-Latn-MX,"Mixtec, Yosondúa",Latn,MX,MX,,,CAM,mpm,LE,9-Jan-2018,
mpn,mpn-Latn-PG,Mindiri,Latn,PG,PG,1,,MEL,mpn,LE,10-Jan-2018,
mpo,mpo-Latn-PG,Miu,Latn,PG,PG,,,MEL,mpo,LE,10-Jan-2018,
mpp,mpp-Latn-PG,Migabac,Latn,PG,PG,,,MEL,mpp,LE,10-Jan-2018,
mpq,mpq-Latn-BR,Matís,Latn,BR,BR,1,,SAM,mpq,LE,9-Jan-2018,
mpr,mpr-Latn-SB,Vangunu,Latn,SB,SB,1,,MEL,mpr,LE,10-Jan-2018,
mps,mps-Latn-PG,Dadibi,Latn,PG,PG,,,MEL,mps,LE,10-Jan-2018,
mpt,mpt-Latn-PG,Mian,Latn,PG,PG,,,MEL,mpt,LE,10-Jan-2018,
mpu,mpu-Latn-BR,Makuráp,Latn,BR,BR,1,,SAM,mpu,LE,9-Jan-2018,
mpv,mpv-Latn-PG,Mungkip,Latn,PG,PG,1,,MEL,mpv,LE,10-Jan-2018,
mpw,mpw-Latn-BR,Mapidian,Latn,BR GY,BR,1,,SAM,mpw,LE,9-Jan-2018,
mpx,mpx-Latn-PG,Misima-Panaeati,Latn,PG,PG,,,MEL,mpx,LE,10-Jan-2018,
mpy-Zyyy,mpy-Zyyy-ID,Mapia,Zyyy,ID,ID,,,SEA,mpy,,,
mpz,mpz-Thai-TH,Mpi,Thai,TH,TH,,,SEA,mpz,NMC,4-Dec-2017,"Is ""Thai"" needed on the Lang_ID?"
mqa,mqa-Qaax-ID,Maba,Qaax,ID,ID,1,,SEA,mqa,,,
mqb-Latn,mqb-Latn-CM,Mbuko,Latn,CM,CM,,,MAF,mqb,,,
mqc-Zyyy,mqc-Zyyy-ID,Mangole,Zyyy,ID,ID,,,SEA,mqc,,,
mqe,mqe-Latn-PG,Matepi,Latn,PG,PG,1,,MEL,mqe,LE,10-Jan-2018,
mqf-Latn,mqf-Latn-ID,Momuna,Latn,ID,ID,,,SEA,mqf,,,
mqg-Zyyy,mqg-Zyyy-ID,"Malay, Kota Bangun Kutai",Zyyy,ID,ID,,,SEA,mqg,,,
mqh,mqh-Latn-MX,"Mixtec, Tlazoyaltepec",Latn,MX,MX,1,,CAM,mqh,LE,9-Jan-2018,
mqi-Zyyy,mqi-Zyyy-ID,Mariri,Zyyy,ID,ID,,,SEA,mqi,,,
mqj-Latn,mqj-Latn-ID,Mamasa,Latn,ID,ID,,,SEA,mqj,,,
mqk-Zyyy,mqk-Zyyy-PH,"Manobo, Rajah Kabunsuwan",Zyyy,PH,PH,,,SEA,mqk,,,
mql-Latn,mql-Latn-BJ,Mbelime,Latn,BJ TG,BJ,,,WAF,mql,,,
mqm,mqm-Latn-PF,"Marquesan, South",Latn,PF,PF,,,POL,mqm,LE,12-Jan-2018,
mqn-Latn,mqn-Latn-ID,Moronene,Latn,ID,ID,,,SEA,mqn,,,
mqo-Zyyy,mqo-Zyyy-ID,Modole,Zyyy,ID,ID,,,SEA,mqo,,,
mqp-Zyyy,mqp-Zyyy-ID,Manipa,Zyyy,ID,ID,,,SEA,mqp,,,
mqq,mqq-Latn-MY,Minokok,Latn,MY,MY,,,SEA,mqq,LE,3-Jan-2018,
mqr-Zyyy,mqr-Zyyy-ID,Mander,Zyyy,ID,ID,,,SEA,mqr,,,
mqs,mqs-Qaax-ID,"Makian, West",Qaax,ID,ID,1,,SEA,mqs,,,
mqt,mqt-Qaax-TH,Mok,Qaax,TH,TH,1,,SEA,mqt,NMC,4-Dec-2017,Probablly 0 speakers left of this group
mqu,mqu-Latn-SS,Mandari,Latn,SS,SS,,,EAF,mqu,LE,12-Jan-2018,
mqv,mqv-Latn-PG,Mosimo,Latn,PG,PG,1,,MEL,mqv,LE,10-Jan-2018,
mqw,mqw-Latn-PG,Murupi,Latn,PG,PG,1,,MEL,mqw,LE,10-Jan-2018,
